level,grammar,listening,vocab,g_gap,l_gap,v_gap,trend_g,trend_l,trend_v,weak_grammar,weak_listening,weak_vocab,severity
4.0,0.29353037,0.73839015,0.29349643,0.14827527,-0.2965845,0.14830923,-0.11812432,0.097145796,0.064733125,1,1,1,1
1.0,0.0,0.20345211,0.0,0.06781737,-0.13563474,0.06781737,0.08329234,0.00019322654,0.1823857,1,1,0,2
1.0,0.48408666,0.4652949,0.18524547,-0.105877645,-0.087085895,0.19296354,0.014101745,-0.052404884,-0.062470492,1,1,1,2
6.0,0.86561996,0.97491586,1.0,0.081225306,-0.028070593,-0.053154714,-0.05624291,-0.02538351,0.0017203637,0,0,0,0
4.0,0.5588273,0.37259445,0.46127072,-0.09459645,0.09163637,0.002960088,0.083850294,-0.20240434,-0.024101647,1,1,1,1
5.0,0.81573045,1.0,0.9713386,0.11329258,-0.07097697,-0.04231561,-0.0840698,0.17625633,0.026986366,0,0,0,0
4.0,0.73527396,0.6602603,0.8768426,0.022184998,0.097198635,-0.11938363,-0.10259474,-0.046384256,0.020793494,0,0,0,1
2.0,0.2351508,0.516014,0.33810902,0.12794046,-0.1529227,0.024982244,-0.051315587,-0.21617518,0.1162007,1,1,0,2
3.0,0.50867367,0.73066455,0.8113586,0.17489193,-0.04709895,-0.12779298,-0.054097116,-0.12984194,0.13402766,1,0,0,1
5.0,0.88860697,0.97720456,0.76440865,-0.01186692,-0.100464515,0.112331435,-0.18138622,-0.17924799,0.015484917,0,0,0,0
5.0,0.6809266,0.51021194,0.6027651,-0.08295873,0.08775593,-0.0047972067,-0.06580979,-0.10275467,0.067325816,0,0,0,1
2.0,0.48077625,0.16911775,0.46138284,-0.11035063,0.20130785,-0.090957224,0.027087504,-0.0004192237,-0.17685015,1,1,0,2
4.0,0.6517832,0.3856795,0.79317826,-0.041569553,0.22453414,-0.18296458,-0.059495553,-0.24533923,0.050745033,0,1,0,1
2.0,0.34581763,0.28443968,0.20821425,-0.06632711,-0.004949156,0.07127626,-0.04327219,0.08308172,0.15829061,1,1,1,2
6.0,1.0,0.9283529,0.9978211,-0.024608664,0.04703844,-0.022429775,-0.10255267,-0.08134176,-0.3091744,0,0,0,0
2.0,0.2662672,1.0,0.29233015,0.25326523,-0.48046756,0.22720231,-0.0069717607,-0.038176067,0.05190661,1,0,1,2
4.0,1.0,0.78768164,0.71755934,-0.16491969,0.047398694,0.117520995,0.048912562,-0.032650378,0.0810586,0,0,1,1
2.0,0.3679633,0.12912881,0.34893882,-0.085953,0.1528815,-0.066928506,0.1051551,-0.1629637,-0.042715568,0,1,1,2
4.0,0.43918017,0.68669146,0.566094,0.12480838,-0.12270292,-0.0021054586,-0.059352957,0.039061487,0.056888085,1,0,0,1
4.0,0.57277954,0.956632,0.70741725,0.17283006,-0.21102242,0.03819236,-0.03992585,-0.16049816,-0.040217835,0,0,0,0
2.0,0.3115717,0.48657474,0.55988866,0.1411067,-0.033896368,-0.10721032,0.028332029,0.10652105,0.15577921,1,0,1,1
5.0,0.94101435,0.7199659,0.8845996,-0.09248772,0.12856075,-0.036073025,-0.02001069,-0.13234927,0.10051147,0,0,0,0
5.0,1.0,0.936863,1.0,-0.021045666,0.042091332,-0.021045666,0.06292881,-0.018068569,0.04283999,0,0,0,0
5.0,0.765549,0.9774758,0.8811075,0.10916178,-0.10276505,-0.006396724,0.06469173,-0.08287093,-0.13078544,0,0,0,0
2.0,0.31915355,0.19363473,0.3254908,-0.039727177,0.085791625,-0.04606445,-0.14270034,0.052503202,-0.1059675,1,1,1,2
4.0,0.5100076,0.4732095,0.62999123,0.027728485,0.06452663,-0.092255116,-0.13563265,-0.15556186,-0.23865518,1,1,1,1
4.0,0.53012085,0.7318212,0.5770367,0.08287207,-0.11882829,0.035956223,-0.081532136,0.11228459,-0.020894194,1,0,1,1
4.0,0.44661334,0.59751433,0.7336557,0.1459811,-0.0049198517,-0.14106126,-0.19727679,0.17970833,0.028273188,1,1,0,1
3.0,0.3837263,0.4981429,0.3232958,0.017995367,-0.09642122,0.078425854,0.15606198,-0.18679246,-0.055076722,1,1,1,1
4.0,0.63808554,0.43310118,1.0,0.05231001,0.25729442,-0.3096044,-0.14648817,-0.22103402,-0.02447099,0,0,1,1
1.0,0.3308934,0.0,0.36586663,-0.098640054,0.23225334,-0.13361329,0.07403936,-0.090436764,-0.070279546,1,1,1,2
3.0,0.400337,0.3416495,0.43189052,-0.009044675,0.049642842,-0.04059817,-0.13055284,-0.025696654,-0.10730616,1,1,1,1
2.0,0.49537218,0.427641,0.5834767,0.0067911255,0.07452229,-0.08131342,0.08525801,-0.065462306,-0.041688077,0,1,0,1
2.0,0.3375437,0.517045,0.24129897,0.027752198,-0.15174912,0.12399692,0.08925967,-0.068123996,-0.010819374,1,1,1,2
1.0,0.051955428,0.014246832,0.10304714,0.004461038,0.042169634,-0.046630673,-0.22345623,0.005137093,-0.20965925,1,1,1,1
2.0,0.14206432,0.38468853,0.323295,0.14128496,-0.10133925,-0.03994571,-0.056376223,-0.0065509262,0.11987505,1,1,1,2
5.0,0.87113196,0.70115495,1.0,-0.013702992,0.15627402,-0.14257103,0.16962369,-0.18124229,-0.034198638,0,0,0,0
3.0,0.08417642,0.33953437,0.38290274,0.18469475,-0.070663184,-0.11403157,-0.031294852,-0.11612553,-0.08909565,1,1,1,2
1.0,0.30400962,0.08417213,0.111207806,-0.13754642,0.08229105,0.055255376,0.053126615,0.07713484,0.04340435,1,1,1,2
5.0,1.0,0.8094513,0.9266789,-0.087956615,0.10259213,-0.014635522,0.023944998,-0.0074544116,0.109492294,0,0,0,0
6.0,0.92525566,1.0,0.74458075,-0.03531018,-0.11005455,0.14536473,0.08891993,-0.016701799,0.17990892,1,0,1,0
5.0,0.67503184,0.75876975,0.76100504,0.05657035,-0.02716753,-0.02940282,0.11243453,-0.14603043,0.12737352,0,0,0,0
5.0,0.95576614,0.9039627,0.9657643,-0.013935115,0.037868354,-0.02393324,-0.02566751,0.058710437,-0.13843483,0,0,0,0
6.0,0.93242663,0.79738915,0.77491564,-0.09751614,0.037521303,0.059994835,0.00046593958,-0.017895933,0.036486164,0,0,0,0
4.0,0.53246844,0.8103678,0.8006275,0.18201949,-0.095879905,-0.086139575,-0.05616632,-0.025882617,0.08697594,1,0,0,1
6.0,0.97287667,1.0,0.9584692,0.0042386292,-0.02288472,0.018646091,-0.1237896,0.087036304,0.088674806,0,0,0,0
6.0,1.0,1.0,0.68732417,-0.10422527,-0.10422527,0.20845054,0.06332454,-0.11737569,-0.15144333,0,0,0,0
2.0,0.3446276,0.10028086,0.5511798,-0.012598155,0.23174858,-0.21915042,-0.022718024,0.064689144,-0.101678014,1,1,1,2
5.0,0.71332955,0.78816664,1.0,0.1205025,0.04566542,-0.16616793,0.11538181,0.01799562,-0.063014224,0,0,0,0
5.0,0.32866964,0.555525,0.83841896,0.24553491,0.018679501,-0.2642144,0.17254092,0.084279545,0.07242707,0,0,0,1
5.0,0.73741674,0.8319378,0.7274875,0.028197266,-0.06632377,0.038126506,-0.06532268,-0.05319221,-0.05804102,0,0,0,0
5.0,0.73041284,0.96321917,0.92998546,0.14412633,-0.08868003,-0.055446297,-0.051077895,0.11492537,0.052296843,0,0,0,0
3.0,0.5513528,0.46105942,0.4743391,-0.055769015,0.03452434,0.021244673,-0.08535057,-0.32207444,-0.040465098,1,1,1,0
3.0,0.66572315,0.5592078,0.48888478,-0.094451234,0.012064091,0.08238714,0.13115321,-0.16377975,0.05796456,0,0,1,1
4.0,0.6506275,0.780188,0.3595162,-0.05385026,-0.1834108,0.23726104,-0.16072258,-0.11642332,0.0053124423,1,0,1,1
4.0,0.8762432,0.75958437,0.69400334,-0.09963287,0.01702593,0.082606934,0.026424253,-0.1022368,0.023893513,0,0,0,1
5.0,0.898064,1.0,0.5406065,-0.08517384,-0.18710983,0.27228367,-0.15614636,0.09938246,-0.19904363,0,0,1,1
5.0,0.98680115,1.0,0.8397925,-0.044603255,-0.057802122,0.10240538,0.14726616,-0.20518705,-0.08381643,0,1,0,0
4.0,0.69350594,0.846332,0.89096034,0.11676013,-0.036065906,-0.08069422,0.061023485,0.06813327,0.07282701,0,0,0,0
6.0,1.0,1.0,0.935321,-0.021559685,-0.021559685,0.04311937,-0.068010084,-0.0130125135,-0.020960545,0,0,0,0
2.0,0.4898368,0.6300615,0.25304562,-0.032188844,-0.17241353,0.20460236,0.14833683,-0.14314637,-0.13727835,1,0,1,2
6.0,0.9040514,0.87254786,0.8226187,-0.03764541,-0.00614186,0.043787267,-0.08328076,0.15627,-0.1430424,1,0,1,0
1.0,0.0,0.19131961,0.30233264,0.16455075,-0.026768867,-0.13778189,-0.03284412,-0.19364336,-0.19857404,1,1,1,2
4.0,0.7770203,0.7403101,0.8198287,0.0020327156,0.038742956,-0.04077567,-0.2293085,0.06876491,0.035842966,0,0,0,0
1.0,0.29200792,0.17428824,0.3364634,-0.024421396,0.09329827,-0.06887688,0.02523449,0.07712359,0.17052728,1,1,1,2
4.0,0.7709868,0.6230702,0.5947347,-0.108056225,0.039860394,0.06819583,-0.05010712,-0.21760945,-0.18618889,0,0,0,1
3.0,0.62178063,0.56183577,0.51446426,-0.055753756,0.004191113,0.051562645,-0.047417887,-0.13211976,0.02698103,1,1,0,1
1.0,0.08813344,0.34227017,0.26646522,0.14415617,-0.10998056,-0.03417561,-0.14474729,0.09019157,-0.058821447,1,1,1,2
4.0,0.89391685,0.7837715,0.68782383,-0.10541278,0.0047325566,0.100680225,-0.12518063,0.0007286488,-0.023581892,1,0,0,0
4.0,0.7586694,0.70818615,0.7362112,-0.024313811,0.026169404,-0.001855593,-0.068007864,0.043307595,0.018369108,0,0,0,0
2.0,0.2920413,0.39308298,0.42937598,0.07945879,-0.0215829,-0.057875887,0.09458021,-0.039613474,-0.17304209,1,1,1,2
4.0,0.747433,0.70993376,0.7122385,-0.024231246,0.013267983,0.010963264,0.026614625,0.05569045,-0.002616874,1,0,1,0
2.0,0.16854875,0.2845993,0.33909395,0.09553192,-0.020518636,-0.07501329,-0.13284102,-0.16581777,0.1471093,1,1,1,2
1.0,0.24929203,0.24137625,0.22043104,-0.012258924,-0.0043431404,0.016602064,-0.25949314,0.026477208,-0.0055700135,1,1,1,2
1.0,0.02540232,0.019120172,0.0,-0.0105614895,-0.0042793406,0.01484083,0.1461348,-0.07630958,-0.02967037,1,0,1,2
4.0,0.53832936,0.55979997,0.7436295,0.07559024,0.05411965,-0.12970988,-0.26547006,-0.045792527,0.014418371,0,0,0,1
5.0,0.9604064,0.6915658,0.68010247,-0.18304817,0.085792415,0.09725576,0.10933164,-0.15965517,-0.022649242,0,0,1,0
4.0,0.7615519,0.80979764,0.697094,-0.00540405,-0.053649794,0.059053842,0.030311773,-0.17925541,0.07845652,1,0,0,0
5.0,0.9305596,0.8131619,0.9355634,-0.037464593,0.07993302,-0.042468425,-0.019856008,-0.029319448,0.12273011,0,0,0,0
4.0,0.87019014,0.53993946,0.882574,-0.10595562,0.2242951,-0.11833947,-0.058744684,0.092951044,-0.027563585,0,1,0,1
5.0,0.9893059,0.8064057,0.95272386,-0.07316075,0.10973946,-0.036578707,0.076569825,0.0060335156,-0.13921079,0,0,1,1
6.0,1.0,0.92126226,0.75031114,-0.109475516,-0.030737806,0.14021333,0.10888957,-0.111752115,0.098228455,0,0,0,0
3.0,0.37836722,0.56911695,0.2405044,0.017628975,-0.17312077,0.15549178,0.07528804,-0.046621986,-0.037243485,1,0,1,2
1.0,0.27089587,0.38836014,0.2634498,0.036672726,-0.08079155,0.044118818,0.07473708,-0.07047777,-0.054133497,1,1,1,2
1.0,0.38450256,0.28676295,0.04592775,-0.14543813,-0.04769853,0.19313666,-0.18694504,-0.12504625,0.06163961,1,1,1,2
4.0,0.5805599,0.47729722,0.931871,0.08268278,0.1859455,-0.26862827,-0.08774002,0.017464494,-0.012503864,1,0,0,1
3.0,0.44299346,0.51500636,0.42046863,0.016496036,-0.05551689,0.03902085,-0.089802414,-0.1285133,0.08879231,1,0,1,1
2.0,0.33295113,0.17326826,0.14148876,-0.11704841,0.042634457,0.074413955,-0.027440216,-0.12093444,0.09246521,1,1,1,2
5.0,0.72781587,1.0,0.8723899,0.13891937,-0.13326474,-0.005654638,0.020802166,-0.11876052,0.11515712,0,0,0,0
6.0,0.98839855,0.68100166,0.9363716,-0.119807936,0.18758897,-0.06778104,0.10571703,-0.102878645,0.052409973,0,1,0,1
2.0,0.29483014,0.33388218,0.30338874,0.015870214,-0.023181826,0.007311611,-0.03517035,0.11082659,-0.023066977,1,1,1,1
2.0,0.76109266,0.44345525,0.17206891,-0.3022204,0.015417037,0.28680336,0.059478346,-0.10758708,-0.069362506,0,1,1,2
2.0,0.54839206,0.33441833,0.44627345,-0.1053641,0.1086096,-0.0032455055,-0.06619164,-0.09170525,-0.12238754,1,1,1,1
3.0,0.5280767,0.289353,0.43658254,-0.11007265,0.12865108,-0.018578436,0.17623927,0.034214348,0.11052821,1,1,1,2
5.0,0.61624867,0.41730297,0.61343217,-0.06725405,0.13169162,-0.06443757,-0.076278046,0.07510981,-0.010167229,0,0,1,1
4.0,0.7672414,0.6596232,0.6722763,-0.06752778,0.040090468,0.027437313,-0.07802723,-0.07561342,-0.06219826,0,0,0,0
1.0,0.21729808,0.050783508,0.048287474,-0.11184172,0.05467284,0.05716888,-0.013499736,0.066801734,0.021051344,0,0,1,2
3.0,0.7129542,0.63820004,0.40796882,-0.12657984,-0.05182571,0.17840554,0.10092483,-0.12717229,0.124853976,0,0,1,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12710531,0.009399171,-0.026601851,1,1,1,2
3.0,0.6847336,0.46875277,0.38844663,-0.17075595,0.045224898,0.12553105,-0.04963886,-0.03863597,0.08264717,0,1,1,1
3.0,0.5919634,0.5297346,0.7734779,0.039761882,0.10199069,-0.14175257,-0.053698752,0.007944502,0.10592206,0,1,0,1
4.0,0.5534444,0.49952427,0.5251122,-0.027417442,0.026502687,0.0009147539,-0.12171111,0.02877359,-0.0056984145,0,0,1,1
3.0,0.5481958,0.13337016,0.32972598,-0.21109848,0.20372716,0.0073713167,-0.082872786,-0.05018335,-0.048766147,1,1,1,2
5.0,0.8148116,0.7117985,0.5441656,-0.12455304,-0.021539913,0.14609295,-0.08704773,0.024957899,0.08399241,1,0,0,1
1.0,0.49556914,0.11004306,0.15529856,-0.24193223,0.14359386,0.09833836,0.0956482,0.02308507,-0.0076052975,1,1,1,2
5.0,0.9637426,0.57711136,0.8161099,-0.17808798,0.20854329,-0.030455293,0.009151189,-0.18787412,0.025294174,0,0,0,1
1.0,0.35958183,0.41192916,0.14955816,-0.05255878,-0.104906105,0.15746489,-0.08223997,-0.12710893,-0.045042034,1,1,1,2
2.0,0.16245091,0.23249651,0.2855816,0.06439209,-0.005653511,-0.05873858,0.14471133,0.046512388,-0.0062883664,1,1,1,2
5.0,0.8933885,0.8259435,0.87065315,-0.03006012,0.03738488,-0.007324758,0.1755373,-0.20880945,-0.04659295,0,0,0,0
4.0,0.21525222,0.52514243,0.8538219,0.3161533,0.006263069,-0.32241637,0.13556792,-0.13908577,-0.054839943,1,0,0,2
2.0,0.3653832,0.47658488,0.4807398,0.07551943,-0.035682257,-0.03983717,-0.07904389,0.11629766,0.20251894,0,1,0,1
3.0,0.28501043,0.35202157,0.5705751,0.11752527,0.05051413,-0.16803941,0.07005524,-0.07709047,-0.024568742,1,1,1,1
4.0,0.9384464,0.8457207,0.8553121,-0.058619983,0.034105685,0.024514299,0.2148489,-0.0023659084,0.06888543,0,0,0,0
6.0,1.0,1.0,0.98232615,-0.005891288,-0.005891288,0.011782576,-0.038880847,0.03330857,-0.0270726,1,0,0,0
4.0,0.07400209,0.015765833,0.72731525,0.19835895,0.25659522,-0.45495418,-0.0647335,-0.0016999613,0.12361121,1,1,0,2
1.0,0.20679425,0.24636531,0.046535484,-0.04022923,-0.07980029,0.120029524,-0.083103746,-0.10080726,-0.009082656,1,1,1,2
3.0,0.3778783,0.5055272,0.20512728,-0.015034042,-0.14268292,0.15771696,-0.008773048,-0.06765284,-0.047002025,1,1,1,2
2.0,0.1006453,0.24672979,0.2748168,0.106752,-0.039332494,-0.0674195,0.14260013,0.17413388,-0.21551724,1,1,1,2
1.0,0.059201535,0.318007,0.3062424,0.16861545,-0.090190016,-0.07842543,-0.03934051,-0.17679581,-0.0934581,1,1,1,2
4.0,0.27705657,0.87903714,0.76496077,0.36329493,-0.23868564,-0.12460929,-0.08596482,-0.085880205,0.07151611,1,0,0,1
5.0,0.848846,0.7927075,0.72879934,-0.058728386,-0.0025898782,0.061318267,-0.019871837,-0.1357963,-0.22142453,0,0,1,0
1.0,0.15387268,0.15909994,0.17177713,0.0077105663,0.0024833092,-0.010193876,0.0754412,-0.0749331,-0.12033289,1,1,1,2
5.0,0.57256514,0.6601533,0.9167738,0.14393228,0.05634411,-0.20027639,-0.3004783,-0.1088242,-0.3184705,0,0,0,1
4.0,0.6387649,0.7778619,0.6151149,0.038482342,-0.100614674,0.06213233,0.026708668,0.11195477,-0.2424905,0,1,0,1
5.0,0.84769195,0.79580104,0.5969327,-0.10088339,-0.048992485,0.14987588,-0.033342343,0.14899206,0.01052671,0,0,1,1
2.0,0.28443074,0.25783265,0.43947932,0.04281682,0.06941492,-0.11223174,-0.09971107,-0.047636777,-0.15684514,1,1,1,2
3.0,0.5212242,0.49240708,0.39453596,-0.05183511,-0.023018012,0.074853115,-0.20279896,-0.1382833,0.0016934185,1,1,1,1
1.0,0.15984644,0.11183762,0.21673757,0.002960766,0.050969593,-0.053930357,0.020761697,0.13254414,0.070201464,1,1,1,2
2.0,0.45918754,0.14060843,0.43264368,-0.11504098,0.20353812,-0.08849714,-0.0529988,-0.12309173,-0.05731543,1,1,1,2
2.0,0.26253825,0.5505077,0.37725508,0.13422877,-0.1537407,0.019511933,0.005869176,-0.007988831,-0.035204675,1,0,1,2
2.0,0.1914621,0.3252806,0.21928342,0.05387994,-0.07993856,0.026058622,-0.15218961,-0.0039992915,-0.102945164,1,1,1,2
2.0,0.2192916,0.48937714,0.5020417,0.18427853,-0.085806996,-0.098471545,-0.22592318,-0.13432208,0.0053072656,1,1,1,2
2.0,0.36448798,0.24347058,0.38390332,-0.03386735,0.087150045,-0.053282693,-0.15330102,-0.08798471,-0.03302638,1,1,1,2
6.0,0.82353294,0.8986019,0.9996499,0.08372864,0.008659675,-0.09238832,-0.022417689,0.17750272,-0.12802094,0,0,0,0
5.0,1.0,0.6504299,0.963758,-0.12860404,0.22096609,-0.09236204,-0.18171754,0.0038664483,-0.04786351,0,1,0,0
2.0,0.44066158,0.50957525,0.39966336,0.009305149,-0.059608515,0.050303366,-0.015917016,0.01068537,0.1053671,1,0,1,1
6.0,1.0,1.0,0.9261017,-0.024632769,-0.024632769,0.049265537,0.16153143,0.073692575,0.13408935,0,0,0,0
2.0,0.18900968,0.5668109,0.4737821,0.22085787,-0.15694337,-0.06391452,-0.2874526,0.008539718,-0.018316641,1,1,1,2
3.0,0.69870836,0.85249364,0.6014079,0.018828288,-0.13495702,0.11612873,-0.08594133,0.081361674,-0.2943353,0,0,0,1
5.0,0.7617661,0.67285347,0.88844943,0.012590251,0.101502866,-0.11409312,-0.029031178,0.029461365,0.09008753,0,1,0,0
3.0,0.57873875,0.16267449,0.60097015,-0.13127764,0.28478667,-0.15350902,-0.039370757,-0.0607288,-0.1552539,0,1,1,2
2.0,0.16368939,0.19723405,0.2164516,0.02876896,-0.0047757034,-0.023993257,0.088230774,0.26924098,-0.10012718,1,1,1,2
3.0,0.18162072,0.4608937,0.87121457,0.3229556,0.04368265,-0.36663827,-0.07760015,-0.089439295,-0.006288262,1,1,0,1
3.0,0.45166585,0.4917052,0.6546952,0.08102292,0.040983554,-0.12200647,-0.059326567,-0.06470266,0.13387182,1,0,0,1
4.0,0.6048014,0.82503057,0.7707917,0.1287398,-0.091489315,-0.03725048,-0.051408734,0.12469542,-0.038050737,0,0,0,0
3.0,0.780487,0.423482,0.5902221,-0.18242331,0.1745817,0.007841599,0.037268564,0.043647774,0.04618666,0,1,0,1
3.0,0.776711,0.4501938,0.020354588,-0.36095786,-0.034440666,0.39539853,0.1487448,-0.076877035,-0.21647997,1,1,1,2
2.0,0.2581603,0.28869444,0.42396313,0.06544567,0.034911506,-0.100357175,-0.03735191,-0.08926259,-0.002013732,1,1,1,2
3.0,0.36553967,0.55610114,0.28007552,0.035032436,-0.15552902,0.12049659,0.120854005,-0.035032574,0.06972158,1,1,1,1
2.0,0.44285572,0.47376224,0.37644917,-0.011833347,-0.04273987,0.054573216,-0.020642933,-0.004177323,-0.07214262,1,1,1,1
5.0,1.0,0.9945149,0.77486575,-0.07687313,-0.07138803,0.14826116,-0.12777449,-0.0054475614,-0.027687931,0,0,1,0
4.0,0.7983752,0.4882706,0.46886933,-0.21320347,0.09690109,0.11630239,0.10077249,-0.07783674,0.12424913,0,0,0,1
3.0,0.7869648,0.78235203,0.51281863,-0.09291963,-0.08830688,0.18122652,-0.017102513,0.053361956,-0.058762662,0,0,1,1
4.0,0.9410928,0.572244,0.6885845,-0.20711902,0.16172975,0.04538926,0.137017,-0.01969772,0.025926944,0,0,1,1
1.0,0.3450247,0.0,0.3447802,-0.11508974,0.22993498,-0.11484524,0.050151557,0.035291728,-0.11651531,1,0,1,2
2.0,0.3683062,0.4904111,0.4607519,0.07151688,-0.050588056,-0.020928828,0.06494081,-0.020460183,-0.035878014,1,1,1,1
3.0,0.17480358,0.675642,0.46676624,0.26426703,-0.23657139,-0.027695639,-0.11544286,-0.17456877,-0.13020587,1,0,1,2
3.0,0.48096007,0.4936572,0.659531,0.06375603,0.051058892,-0.11481492,-0.1190532,0.0184722,-0.1753119,1,1,0,1
4.0,0.7643444,0.5442796,0.6439762,-0.11347768,0.10658714,0.0068905368,-0.01686545,0.07375637,-0.06004214,1,0,0,1
6.0,0.86997265,0.75225353,0.95263255,-0.011686428,0.10603274,-0.09434631,-0.14149375,0.027768966,0.116857864,1,0,0,0
3.0,0.33812413,0.30859393,0.44711736,0.026487669,0.056017876,-0.08250555,-0.14110148,-0.19941646,-0.003776429,1,1,1,2
3.0,0.61530674,0.50437903,0.64311945,-0.027705003,0.08322272,-0.05551771,-0.09827205,0.00085340225,0.06039225,1,1,0,1
4.0,0.8179516,0.74282175,0.75241673,-0.046888273,0.028241627,0.018646646,-0.1334935,-0.06452454,-0.12595224,0,0,1,0
2.0,0.5285426,0.4823678,0.46704888,-0.035889484,0.010285274,0.025604209,-0.042048536,-0.02540282,0.18083963,1,1,1,1
1.0,0.1530808,0.020337284,0.11123416,-0.05819672,0.0745468,-0.016350076,-0.03586599,0.0017671628,0.05495984,1,1,1,2
6.0,1.0,0.98856544,0.83284795,-0.059528854,-0.04809432,0.107623175,-0.0526706,-0.026939554,-0.10751463,0,0,0,0
5.0,0.8360935,0.65257305,0.97379535,-0.015272862,0.16824757,-0.15297471,-0.13964994,0.043716256,-0.049523715,0,0,0,1
6.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.08315795,0.045665238,-0.154202,0,0,0,0
2.0,0.26773137,0.37034997,0.4548607,0.096582636,-0.006035959,-0.09054668,-0.01366473,-0.0022502616,-0.19453235,1,1,1,2
1.0,0.15851082,0.1845553,0.19096439,0.019499354,-0.0065451334,-0.01295422,-0.070363,-0.07908674,-0.003431101,1,1,1,2
3.0,0.5550921,0.4980206,0.43799442,-0.058056407,-0.0009848827,0.059041288,-0.01129627,0.07649233,-0.25159338,0,0,1,1
6.0,1.0,1.0,0.94509476,-0.01830174,-0.01830174,0.03660348,-0.09193975,0.14509226,0.012643063,0,0,0,0
1.0,0.33851534,0.0,0.040494405,-0.21217877,0.12633659,0.08584218,0.0030175324,-0.05307412,-0.12214226,1,1,1,2
1.0,0.13311678,0.036255207,0.0,-0.07665945,0.02020212,0.056457326,0.03620332,-0.09851191,0.0047287783,1,0,1,2
1.0,0.09616397,0.27247822,0.40819007,0.16278012,-0.013534139,-0.14924598,-0.16943997,-0.07550644,-0.020871049,0,1,1,2
5.0,0.9147212,0.78213316,0.9199906,-0.042439546,0.09014849,-0.047708947,-0.050924964,0.07286647,-0.15043624,0,0,0,0
5.0,0.92692274,0.96145964,0.9301771,0.012597073,-0.021939812,0.009342738,-0.17036904,0.0042934557,-0.027870102,0,0,1,0
4.0,0.54341114,0.6329041,0.6156805,0.05392077,-0.0355722,-0.018348567,0.06640015,-0.048792373,-0.0055775126,0,1,0,1
1.0,0.23393041,0.0,0.049273577,-0.13952908,0.09440133,0.04512775,0.18003856,-0.12450405,-0.04110814,1,1,1,2
4.0,0.7082806,0.93378466,0.85065466,0.122626014,-0.10287802,-0.019747995,0.08210485,0.03863136,-0.023637218,0,0,0,0
3.0,0.6381417,0.88016695,0.5512248,0.0517028,-0.19032247,0.13861968,-0.036441013,0.050105814,0.09824992,0,0,1,1
2.0,0.54254943,0.5169883,0.44015357,-0.042652316,-0.017091202,0.05974352,-0.008225881,-0.035832264,0.07783597,1,0,1,1
2.0,0.2297175,0.14131914,0.49892992,0.060271356,0.1486697,-0.20894106,0.017227903,-0.01642613,-0.14224327,1,1,1,2
3.0,0.17251545,0.4453346,0.36131474,0.15387282,-0.11894634,-0.034926467,-0.16373427,0.022677038,-0.16723093,1,1,1,2
2.0,0.23095925,0.46962473,0.33147633,0.113060854,-0.12560461,0.012543766,-0.029321335,0.06425743,-0.16706818,1,1,1,2
6.0,1.0,0.99101675,0.96772635,-0.013752295,-0.0047690505,0.018521346,-0.0025490609,-0.08822116,-0.021573747,0,0,0,0
3.0,0.44155943,0.5219418,0.59329164,0.07737152,-0.003010849,-0.074360676,-0.050262894,-0.096820526,-0.007515561,1,1,1,1
3.0,0.36381185,0.58581156,0.42090124,0.0930297,-0.12897001,0.035940308,-0.07454959,-0.057143096,0.14941539,1,0,0,1
4.0,0.6655756,0.6103882,0.74307066,0.0074358745,0.062623285,-0.070059165,-0.008431829,-0.017012194,-0.10267674,1,0,0,1
4.0,0.71307397,0.74624014,0.54604506,-0.044620913,-0.077787094,0.122408,-0.12355425,-0.05768874,-0.017408997,1,0,1,1
1.0,0.039546266,0.0,0.0061888797,-0.024301218,0.015245048,0.009056169,-0.12120751,-0.078169644,-0.06923551,0,1,1,1
4.0,0.72943056,0.8056871,0.5636382,-0.029845249,-0.10610181,0.13594706,0.014582757,0.055130813,0.028890831,0,0,0,0
2.0,0.20710447,0.76924145,0.40021616,0.25174955,-0.31038743,0.058637872,-0.038737256,-0.15991619,-0.036431253,1,0,1,1
