macauhoi,topic,kynang,mucdo,noidung,A,B,C,D,dapandung,giaithich
3bec1852-c180-40cd-9041-451e3ee458d3,8,VOCAB,2,"The plants of a community are the producers: they use carbon dioxide, oxygen, nitrogen to ___________ their tissues using energy in the form of sunlight.",build up,turn up,put up,hold up,A,"A. build up: tăng thêm, phát triển | B. turn up: đến | C. put up: đặt, để xuống | D. hold up: trì hoãn. Tạm dịch: Các loài thực vật là những cỗ máy sản xuất: chúng sẽ sử dụng CO2, oxy và khí nitơ để phát triển các mô bằng cách sử dụng năng lượng ánh sáng mặt trời."
c684a5fc-3662-4ba9-94a5-a8df33aa41c0,16,GRAMMAR,2,The population _____ is high in the southeast: 43 percent of the land contains most of its poplulations.,dense,densely,density,denses,C,"A. dense /'dens/ (a): đông đúc | B. densely /'densli/ (adv): dày đặc, đông đúc, rậm rạp | C. density /'densɪti/ (n): mật độ. Tạm dịch: Mật độ dân số cao ở vùng Đông Nam: 43% đất liền tập trung đa số dân."
f40656d3-8abf-40d7-b886-c629722d1a8c,16,VOCAB,2,The population of the world is growing at an alarming _____.,amount,rate,level,percentage,B,"A. amount /ə'maʊnt/ (n): lượng | B. rate /reɪt/ (n): tỷ lệ, mức độ | C. level /'levəl/ (n): mức (nước), trình độ | D. percentage /pə'sentɪdʒ/ (n): tỷ lệ phần trăm. Tạm dịch: Dân số thế giới đang tăng lên ở mức đáng báo động."
fa3b6c87-3584-4e12-8412-d96fe4c5c229,16,VOCAB,2,"The practice of controlling the number of children a person has, using various methods of contraception is called _____.",family planning,birth control methods,family allowance,birth certificate,A,"A. family planning: kế hoạch hóa gia đình | B. birth control methods: các biện pháp kiểm soát sinh | C. family allowance: trợ cấp gia đình | D. birth certificate: giấy khai sinh. Tạm dịch: Việc kiểm soát số lượng trẻ mỗi người sinh ra, sử dụng các phương pháp phòng tránh thai được gọi là kế hoạch hóa gia đình."
b2fccbf7-4598-4132-b623-463eced8f68e,17,GRAMMAR,2,The Prime Minister is to consider changes to sexually _____ laws to enforce equal opportunities.,discriminate,discrimination,discriminatory,discriminated,C,A. discriminate /dɪ'skrɪmɪneɪt/ (v): phân biệt đối xử | B. discrimination /dɪskrɪmɪ'neɪʃən/ (n): sự phân biệt đối xử | C. discriminatory /dɪ'skrɪmənətɔri/ (a): có sự phân biệt đối xử | D. discriminated /dɪ'skrɪmɪneɪtɪd/ (v-ed): phân biệt đối xử. Tạm dịch: Ông Bộ trưởng sẽ xem xét tới những thay đổi về luật phân biệt đối xử giới tính để đảm bảo những cơ hội bình đẳng.
ea52ca9e-135c-4d26-80e5-e60bd9492291,4,VOCAB,2,"The problem for businesses is that the ___________ of the environment costs money, and businesses will always try to lower their costs if they can.",production,protection,destruction,deforestation,B,"A. production /prəˈdʌkʃn/ (n): sự sản xuất, sự chế tạo | B. protection /prəˈtekʃn/ (n): sự bảo vệ | C. destruction /dɪˈstrʌkʃn/ (n): sự phá hoại, phá hủy | D. deforestation /diːˌfɒrɪˈsteɪʃn/ (n): sự chặt phá rừng. Tạm dịch: Vấn đề đối với các doanh nghiệp là việc bảo vệ môi trường tốn kém khá nhiều tiền, và các doanh nghiệp sẽ luôn cố gắng để giảm chi phí của họ nếu họ có thể."
877dcf62-933f-4949-a7c6-15000fc5c8c5,16,VOCAB,2,The problem of gender equality has been accentuated by the use of ultrasound scanning which helps determine the sex of the _____. This technology has played a crucial role in creating gender imbalance.,fetus,cactus,status,circus,A,"A. fetus /'fi:təs/ [n]: bào thai, thai nhi | B. cactus /'kæktəs/ (n): cây xương rồng | C. status /'steɪtəs/ (n): địa vị | D. circus /'sɜ:kəs/ (n): rạp xiếc. Tạm dịch: vấn đề bình đẳng giới đã được làm nổi bật bằng việc sử dụng máy siêu âm cái mà giúp xác định được giới tính của thai nhi. Công nghệ này đóng một vai trò quan trọng trong việc gây ra bất bình đẳng giới."
41d868e9-7fcc-4151-8d9d-dcce73361200,28,VOCAB,2,The project to organize International Firework Festival was cancelled while it was still in its _____,beginning,launch,commencement,infancy,D,"A. beginning /bɪˈɡɪnɪŋ/ (n): phần đầu | B. launch /lɔːntʃ/ (n/v): hạ thủy, khai trương | C. commencement /kəˈmensmənt/ (n): sự khởi đầu Giaoandethitienganh.info | D. infancy /ˈɪnfənsi/ (n): tuổi thơ ấu, lúc còn trứng nước (mới có dấu hiệu). Tạm dịch: Dự án tổ chức Lễ hội pháo hoa quốc tế đã bị hủy bỏ khi nó vẫn còn ở giai đoạn sơ khai."
0d644c35-e382-4462-9585-ddc8b29ce140,16,GRAMMAR,2,The rapid growth of population led to an acute _____ of housing.,shortfall,shortcut,shortcoming,shortage,D,"A. shortfall /ˈʃɔːtfɔːl/ (n): sự thâm hụt (ngân sách) | B. shortcut /ˈʃɔːtkʌt/ (n): đường tắt, biện pháp nhanh chóng | C. shortcoming /ˈʃɔːtkʌmɪŋ/ (n): sự thiếu sót, khuyết điểm | D. shortage /ˈʃɔːtɪdʒ/ (n): thiếu. Tạm dịch: Sự gia tăng dân số quá nhanh đã dẫn tới sự thiếu hụt nhà ở."
5d7026cf-1f2d-4e2e-8ccb-74bba7c9a9bc,8,GRAMMAR,2,The raw sewage needs to be ___________ treated.,chemically,chemical,chemist,chemistry,A,A. chemically /ˈkemɪkli/ (adv): về phương diện hóa học | B. chemical (a): (thuộc) hóa học | C. chemist (n): nhà hóa học | D. chemistry (n): môn hóa học. Căn cứ vào động từ 'treated' ô trống ta cần một trạng từ. Tạm dịch: Chất thải thô cần được xử lý hóa chất.
7aec192d-9cf6-40d9-9480-b7b25f227a94,12,GRAMMAR,2,"There are a lot of dirty clothes and sheets in Tom’s room, so it’s time for him to do his ___________.",washing-up,garbage,laundry,household chores,C,"A. washing-up: rửa chén | B. garbage: rác | C. laundry /'lɔ:ndri/ (n): quần áo cần giặt | D. household chores: công việc nhà. Cấu trúc: do the laundry: giặt đồ. Tạm dịch: Có rất nhiều quần áo và khăn trải giường bẩn trong phòng của Tom, vì vậy đã đến lúc anh ấy cần giặt chúng."
27386218-0387-4e9e-bb45-d5f74ec3c83f,8,GRAMMAR,2,There are more than 20 ___________ working on the water treatment project.,researches,researcher,researchers,research,C,A. researches (v- số ít) | B. researcher (n): nhà nghiên cứu | C. researchers (n- số nhiều) | D. research (v/n): nghiên cứu. Tạm dịch: Có hơn 20 nhà nghiên cứu đang làm việc trong một dự án xử lý nước.
e0fe5a20-e7ef-440c-b3b3-9b5cf317d5bb,29,VOCAB,2,There are no true seasons on Jupiter because the _____ inclination to the perpendicular of the orbital plane is only just over 3° - less than that for any other planet.,equatorial,axial,meridian,latitude,B,A. equatorial /ˌekwəˈtɔːriəl/ (a): thuộc xích đạo | B. axial ˈæksiəl/ (a): thuộc trục | C. meridian /məˈrɪdiən/ (n): kinh tuyến | D. latitude /ˈlætɪtjuːd/ (n): vĩ độ. Tạm dịch: Không có mùa thật sự trên sao Mộc vì sự nghiêng của trục vuông góc với mặt phẳng quỹ đạo chỉ hơn 3 độ - ít hơn so với những hành tinh khác.
ff35646a-d3ba-451a-bdb2-898293ce4150,14,GRAMMAR,2,There are two things that make human different ___________ all other animals. They are music and language.,of,with,from,about,C,Cấu trúc: different from: khác với. Tạm dịch: Có hai điều khiến con người khác với tất cả các loài động vật khác là âm nhạc và ngôn ngữ.
f241f813-a87e-4e27-aa97-2d1f73b6266e,24,GRAMMAR,2,"The Red Cross organizes and leads relief assistance missions after _____ such as natural disasters, man-made disasters, and epidemics.",emergent,emergencies,emergently,emergence,B,"A. emergent /ɪˈmɜːdʒənt/ (a): khẩn cấp | B. emergencies /ɪˈmɜːdʒənsi/ (n): những trường hợp khẩn cấp | C. emergently / ɪˈmɜːdʒəntli/ (a): khẩn cấp | D. emergency /ɪˈmɜːdʒənsi/ (n): trường hợp khẩn cấp. Tạm dịch: Hội Chữ thập đỏ tổ chức và dẫn dắt những sứ mệnh hỗ trợ cứu viện trong những trường hợp khẩn cấp như những thảm họa thiên nhiên, thảm họa do con người gây ra và các dịch bệnh."
f5acf44b-5e4f-4610-9f3a-d75342beab14,15,GRAMMAR,2,There has been an increase in the ___________ of folk music over recent years.,popular,popularity,popularize,popularization,B,A. popular (a): phổ biến | B. popularity /pɒpjə'lærəti/ (n): sự phổ biến | C. popularize (v) | D. popularization (n). Sau mạo từ “the” cần một danh từ. Tạm dịch: Có sự tăng lên về sự phổ biến của nhạc dân gian trong những năm gần đây.
778a25b4-5262-409d-b3f5-df0d73f836c8,15,VOCAB,2,There is an enormous range of holiday courses on ___________ in the summer.,demand,suggestion,advice,offer,D,"A. demand /dɪ'mɑ:nd/ (n): yêu cầu | B. suggestion (n): gợi ý | C. advice (n): lời khuyên | D. offer /'ɒfər/ (n): sự trả giá, lời đề nghị. Cụm từ: on offer: giảm giá. Tạm dịch: Có nhiều những kỳ nghỉ đang giảm giá trong hè."
c9b39d0c-8136-477b-bf19-d7b13cfb0df0,27,VOCAB,2,There is no need for him to consult any reference books on this subject as he has already _____ Giaoandethitienganh.info _____ known it _____,topsy-turvy,bottom-up,inside-out,upside-down,C,"A. topsy-turvy /ˌtɒpsi ˈtɜːvi/ (a): đảo lộn, rối rắm | B. bottom-up /ˌbɒtəm ˈʌp/ (a): tỉ mỉ, chi tiết | C. inside-out /ˌɪnˈsaɪd/ (a): từ trong ra ngoài, tường tận | D. upside-down /ˌʌpsaɪd ˈdaʊn/ (a): lộn ngược. Tạm dịch: Không cần cho anh ta ấy khảo bất kỳ cuốn sách tham khảo nào về chủ đề này vì anh ta đã biết tường tận về nó rồi."
3262af5f-f302-431c-8f12-4ab099638896,6,VOCAB,2,There is now increasing concern about the world's energy ___________ particularly about those involving fossil fuels.,possessions,goods,materials,resources,D,A. possession /pəˈzeʃn/(n): sự sở hữu | B. goods /ɡʊdz/(n): hàng hóa | C. material /məˈtɪəriəl/(n): nguyên liệu | D. resource /rɪˈzɔːs/(n): nguồn. Tạm dịch: Càng ngày càng có nhiều lo ngại về nguồn năng lượng của thế giới đặc biệt là nguồn năng lượng liên quan tới nhiên liệu hóa thạch.
288cfd00-62e5-45d6-93b9-443863fef7fc,29,VOCAB,2,"There is one planet that still fascinates and teases scientists mainly because it doesn’t have an atmosphere to observation. observation, yet it is not big enough for sufficiently accurate telescopic",obscure,observe,occur,omit,A,"A. obscure /əbˈskjʊər/ (v): làm mờ, che khuất | B. observe /əbˈzɜːv/ (v): quan sát | C. occur /əˈkɜːr/ (v): xảy ra | D. omit /əˈmɪt/ (v): bỏ qua. Tạm dịch: Có một hành tinh vẫn lôi cuốn và khiêu khích các nhà khoa học chủ yếu là bởi nó không có không khí đế làm mờ đi sự quan sát, tuy vậy nó vẫn chưa đủ lớn để có thể quan sát một cách chính xác đầy đủ bằng kính thiên văn"
a070d359-eb76-4fdc-8eab-3450c8f4fbfa,25,VOCAB,2,"There's a great show on BBC1 tonight. Contestants have to race through a _____ supermarket as quickly as they can, filling up their trolleys as they go.",talk,game,quiz,live,B,Cụm từ: game show: trò chơi truyền hình. Tạm dịch: Có một trò chơi truyền hình trên kênh BBC1 tối nay. Những thí sinh phải đua trong siêu thị sao cho càng nhanh càng tốt để làm đầy xe đẩy hàng của họ khi họ đi.
77da5546-382a-4ed6-a44f-5cce03efcbd0,14,VOCAB,2,"There’s a love story in it, and it’s very funny. I suppose you’d call it a ___________.",horror film,detective film,romantic comedy,thriller,C,"A. horror film (n): phim kinh dị | B. detective film (n): phim trinh thám | C. romantic comedy (n): hài kịch lãng mạn | D. thriller (n): phim kinh dị. Tạm dịch: Bộ phim nói về một câu chuyện tình yêu pha thêm một ít sự hài hước, tôi đoán bạn sẽ gọi nó là hài kịch lãng mạn."
0c772f73-61be-481b-a27c-be3b801c577e,25,VOCAB,2,There’s a(n) _____ in the paper about the Reality Television in Vietnam.,feature,article,essay,announcement,B,A. feature /ˈfiːtʃər/ (n): đặc điểm | B. article /ˈɑːtɪkl/ (n): bài báo | C. essay /ˈeseɪ/ (n): bài tiểu luận | D. annoucement /əˈnaʊnsmənt/ (n): sự thông báo. Tạm dịch: Có một bài báo về Truyền hình thực tế ở Việt Nam.
a6588c62-7958-4adb-b4a3-6e358a05b2d4,5,VOCAB,2,"There’s has been a steady rise in the average temperature around the planet over the last hundred years or so, and the majority of scientists put it ___________ to human activity.",down,back,up,across,A,Put it down to st: quy cho là do cái gì. Tạm dịch: Trong vòng trăm năm trở lại đây nhiệt độ trung bình tăng lên và đa số các nhà khoa học quy cho là do hoạt động của con người.
5f8d167c-2f67-4610-b2bc-18cca34d823f,15,GRAMMAR,2,There’s not much in the way of ___________ in this town - just the cinema and a couple of pubs.,entertain,entertained,entertainment,entertaining,C,C. entertainment /entə'teɪnmənt/ (n): sự giải trí. Tạm dịch: Không có nhiều cách để giải trí trong thị trấn này – chỉ có rạp phim và vài quán ba.
0c49ee70-6b1e-4828-b3c4-ad870b09a77a,11,GRAMMAR,2,There was a _________ two-minute silence as we remembered the soldiers who had died in the war.,respectful,respectable,respective,respect,A,"A. Respectful /rɪ'spektfəl/ (a): tôn kính | B. Respectable /rɪ'spetəbəl/ (a): đáng kính trọng | C. Respective /rɪ'spektɪv/ (a): tương ứng | D. Respect /rɪ'spekt/ (v/n): kính trọng. Sau mạo từ “a”, trước danh từ “two-minute silence” ta cần một tính từ nên loại đáp án D. Căn cứ vào nghĩa của câu ta chọn đáp án A. Tạm dịch: Có 2 phút mặc niệm để chúng ta tưởng nhớ về những người đã hy sinh trong chiến tranh."
f9f6c49d-e662-417a-829f-00a298673f38,21,VOCAB,2,There will be no places where people have to suffer the lack of food and _____,commodity,accommodation,shelters,slums,B,"A. commodity /kəˈmɒdəti/ (n): hàng hóa, tiện nghi | B. accommodation /əˌkɒməˈdeɪʃn/ (n): chỗ ở | C. shelters /ˈʃeltər/ (n): chỗ ẩn náu, nương tựa | D. slums /slʌm/ (n): khu nhà ổ chuột. Tạm dịch: Sẽ không có nơi nào mà mọi người phải chịu đựng sự thiếu thốn lương thực và chỗ ở."
51d05f5d-5f1e-4d5a-8a94-c7418f9c18b6,21,VOCAB,2,There will be powerful network of computers which may come from a single _____ computing _____ thatis worn on or in the body.,device,machinery,equipment,vehicle,A,"A. device /dɪ'vaɪs/ (n): thiết bị, dụng cụ, máy móc | B. machinery /məˈʃiːnəri/ (n): máy móc, bộ máy | C. equipment /ɪ'kwɪpmənt/ (n): đồ trang bị, thiết bị | D. vehicle /'vɪəkəl/ (n): xe cộ. Tạm dịch: Sẽ có một mạng lưới máy tính rộng khắp có thể đến từ một thiết bị điện toán duy nhất được đeo trên hoặc trong cơ thể."
